# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
....GO:0044267	BP	p	cellular protein metabolic process	31/1691	8057/59161	6.087256515683968e-68	5	31	1.975923464991016e-64	1.9261183166323738e-64	1.9369650232906387e-64	3.0398822538323324e-66	Transcript_107492.0, Transcript_151619.0, Transcript_157266.0, Transcript_169649.0, Transcript_193709.0, Transcript_229602.0, Transcript_23022.0, Transcript_235770.0, Transcript_252428.0, Transcript_258099.0, Transcript_258629.0, Transcript_263106.0, Transcript_269342.0, Transcript_271746.0, Transcript_32427.0, Transcript_33620.0, Transcript_38036.0, Transcript_39710.0, Transcript_51817.0, Transcript_54196.0, Transcript_54953.0, Transcript_62192.0, Transcript_74063.0, Transcript_85444.0, Transcript_89922.0, Transcript_90458.0, Transcript_94839.0, Transcript_95036.0, Transcript_95700.0, Transcript_96233.0, Transcript_97717.0
....GO:0009966	BP	p	regulation of signal transduction	54/1691	9628/59161	6.201765015736071e-68	5	54	2.0130929241079287e-64	1.9623508819583438e-64	1.972781451505644e-64	3.050140794102922e-66	Transcript_100114.0, Transcript_100664.0, Transcript_100957.0, Transcript_157811.0, Transcript_166478.0, Transcript_179212.0, Transcript_182055.0, Transcript_229602.0, Transcript_231428.0, Transcript_234643.0, Transcript_238898.0, Transcript_248441.0, Transcript_258099.0, Transcript_258540.0, Transcript_267464.0, Transcript_271094.0, Transcript_271746.0, Transcript_32427.0, Transcript_36890.0, Transcript_37737.0, Transcript_38036.0, Transcript_39256.0, Transcript_39710.0, Transcript_40725.0, Transcript_40890.0, Transcript_42697.0, Transcript_43236.0, Transcript_45927.0, Transcript_46647.0, Transcript_48520.0, Transcript_50538.0, Transcript_54196.0, Transcript_58262.0, Transcript_62192.0, Transcript_62280.0, Transcript_68501.0, Transcript_71290.0, Transcript_72923.0, Transcript_74456.0, Transcript_74619.0, Transcript_77783.0, Transcript_78797.0, Transcript_79171.0, Transcript_81655.0, Transcript_84532.0, Transcript_85023.0, Transcript_86562.0, Transcript_89911.0, Transcript_90458.0, Transcript_93766.0, Transcript_94839.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
.GO:0050896	BP	p	response to stimulus	78/1691	11086/59161	8.24173575447826e-68	1	78	2.6752674259036432e-64	2.6078346060566563e-64	2.6208719699240868e-64	3.992936456572602e-66	Transcript_100114.0, Transcript_100664.0, Transcript_100957.0, Transcript_130054.0, Transcript_142507.0, Transcript_153063.0, Transcript_157811.0, Transcript_166478.0, Transcript_179212.0, Transcript_182055.0, Transcript_19917.0, Transcript_228405.0, Transcript_23022.0, Transcript_231314.0, Transcript_231428.0, Transcript_232552.0, Transcript_236173.0, Transcript_236603.0, Transcript_240041.0, Transcript_248441.0, Transcript_256294.0, Transcript_258540.0, Transcript_260563.0, Transcript_267464.0, Transcript_267533.0, Transcript_271094.0, Transcript_27662.0, Transcript_36890.0, Transcript_39256.0, Transcript_39495.0, Transcript_40680.0, Transcript_40725.0, Transcript_42697.0, Transcript_43236.0, Transcript_45927.0, Transcript_46122.0, Transcript_46812.0, Transcript_47316.0, Transcript_48520.0, Transcript_50538.0, Transcript_50830.0, Transcript_51029.0, Transcript_56509.0, Transcript_57765.0, Transcript_58262.0, Transcript_61733.0, Transcript_62280.0, Transcript_64639.0, Transcript_66668.0, Transcript_67212.0, Transcript_68501.0, Transcript_68943.0, Transcript_69702.0, Transcript_71290.0, Transcript_72189.0, Transcript_72923.0, Transcript_74456.0, Transcript_74619.0, Transcript_77783.0, Transcript_78136.0, Transcript_78604.0, Transcript_78797.0, Transcript_78974.0, Transcript_79171.0, Transcript_79772.0, Transcript_81222.0, Transcript_81655.0, Transcript_84148.0, Transcript_84532.0, Transcript_85023.0, Transcript_85998.0, Transcript_86562.0, Transcript_89911.0, Transcript_90153.0, Transcript_94594.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
.....GO:1902531	BP	p	regulation of intracellular signal transduction	30/1691	7957/59161	9.280981181419785e-68	6	30	3.012606491488862e-64	2.9366706994841382e-64	2.9504239175733494e-64	4.4303036639542086e-66	Transcript_100664.0, Transcript_100957.0, Transcript_166478.0, Transcript_179212.0, Transcript_182055.0, Transcript_229602.0, Transcript_231428.0, Transcript_234643.0, Transcript_238898.0, Transcript_258099.0, Transcript_271746.0, Transcript_32427.0, Transcript_37737.0, Transcript_38036.0, Transcript_39710.0, Transcript_40890.0, Transcript_43236.0, Transcript_46647.0, Transcript_48520.0, Transcript_54196.0, Transcript_58262.0, Transcript_62192.0, Transcript_71290.0, Transcript_77783.0, Transcript_79171.0, Transcript_84532.0, Transcript_86562.0, Transcript_90458.0, Transcript_93766.0, Transcript_94839.0
.....GO:0051960	BP	p	regulation of nervous system development	25/1691	7550/59161	1.9963451792086822e-67	5	25	6.480136451711383e-64	6.316798061798999e-64	6.344384979525192e-64	9.39150210392954e-66	Transcript_144530.0, Transcript_147223.0, Transcript_228405.0, Transcript_243947.0, Transcript_262709.0, Transcript_269119.0, Transcript_271117.0, Transcript_274080.0, Transcript_27662.0, Transcript_30038.0, Transcript_32758.0, Transcript_39256.0, Transcript_57765.0, Transcript_61898.0, Transcript_66691.0, Transcript_70896.0, Transcript_71356.0, Transcript_72189.0, Transcript_72244.0, Transcript_74456.0, Transcript_78136.0, Transcript_79299.0, Transcript_82912.0, Transcript_90153.0, Transcript_94288.0
....GO:0043412	BP	p	macromolecule modification	31/1691	7962/59161	7.638797904813568e-67	4	31	2.4795537999024844e-63	2.4170541398420478e-63	2.4268460943592706e-63	3.542219714146406e-65	Transcript_107492.0, Transcript_151619.0, Transcript_157266.0, Transcript_169649.0, Transcript_193709.0, Transcript_229602.0, Transcript_23022.0, Transcript_235770.0, Transcript_252428.0, Transcript_258099.0, Transcript_258629.0, Transcript_263106.0, Transcript_269342.0, Transcript_271746.0, Transcript_32427.0, Transcript_33620.0, Transcript_38036.0, Transcript_39710.0, Transcript_44543.0, Transcript_51817.0, Transcript_54196.0, Transcript_54953.0, Transcript_62192.0, Transcript_74063.0, Transcript_89922.0, Transcript_90458.0, Transcript_94839.0, Transcript_95036.0, Transcript_95700.0, Transcript_96233.0, Transcript_97717.0
..GO:0042221	BP	p	response to chemical	28/1691	7723/59161	1.2118631316168596e-66	2	28	3.933707725228326e-63	3.834554645503437e-63	3.848877306015146e-63	5.540433415814544e-65	Transcript_100114.0, Transcript_130054.0, Transcript_157811.0, Transcript_236603.0, Transcript_248441.0, Transcript_258540.0, Transcript_260563.0, Transcript_267464.0, Transcript_271094.0, Transcript_36890.0, Transcript_39256.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_50538.0, Transcript_50830.0, Transcript_62280.0, Transcript_68501.0, Transcript_72923.0, Transcript_74456.0, Transcript_74619.0, Transcript_78797.0, Transcript_81655.0, Transcript_85023.0, Transcript_89911.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
.....GO:0006464	BP	p	cellular protein modification process	30/1691	7713/59161	1.2874443051590604e-64	6	30	4.17904421454631e-61	4.073707180602158e-61	4.087635668880017e-61	5.724718102118232e-63	Transcript_107492.0, Transcript_151619.0, Transcript_157266.0, Transcript_169649.0, Transcript_193709.0, Transcript_229602.0, Transcript_23022.0, Transcript_235770.0, Transcript_252428.0, Transcript_258099.0, Transcript_258629.0, Transcript_263106.0, Transcript_269342.0, Transcript_271746.0, Transcript_32427.0, Transcript_33620.0, Transcript_38036.0, Transcript_39710.0, Transcript_51817.0, Transcript_54196.0, Transcript_54953.0, Transcript_62192.0, Transcript_74063.0, Transcript_89922.0, Transcript_90458.0, Transcript_94839.0, Transcript_95036.0, Transcript_95700.0, Transcript_96233.0, Transcript_97717.0
....GO:0036211	BP	p	protein modification process	30/1691	7713/59161	1.2874443051590604e-64	5	30	4.17904421454631e-61	4.073707180602158e-61	4.087635668880017e-61	5.724718102118232e-63	Transcript_107492.0, Transcript_151619.0, Transcript_157266.0, Transcript_169649.0, Transcript_193709.0, Transcript_229602.0, Transcript_23022.0, Transcript_235770.0, Transcript_252428.0, Transcript_258099.0, Transcript_258629.0, Transcript_263106.0, Transcript_269342.0, Transcript_271746.0, Transcript_32427.0, Transcript_33620.0, Transcript_38036.0, Transcript_39710.0, Transcript_51817.0, Transcript_54196.0, Transcript_54953.0, Transcript_62192.0, Transcript_74063.0, Transcript_89922.0, Transcript_90458.0, Transcript_94839.0, Transcript_95036.0, Transcript_95700.0, Transcript_96233.0, Transcript_97717.0
...GO:0008104	BP	p	protein localization	5/1691	5537/59161	1.8402333121010256e-64	3	5	5.973397331079929e-61	5.822831812956025e-61	5.839060299296554e-61	8.072158555513418e-63	Transcript_253520.0, Transcript_37737.0, Transcript_46647.0, Transcript_78136.0, Transcript_93766.0
....GO:0030030	BP	p	cell projection organization	21/1691	6985/59161	3.081574944454517e-64	4	21	1.0002792269699363e-60	9.750661778908659e-61	9.774755723809729e-61	1.333705635959915e-62	Transcript_126666.0, Transcript_145840.0, Transcript_145849.0, Transcript_147402.0, Transcript_194316.0, Transcript_228405.0, Transcript_236603.0, Transcript_240497.0, Transcript_260563.0, Transcript_27016.0, Transcript_27662.0, Transcript_39256.0, Transcript_46352.0, Transcript_50830.0, Transcript_57765.0, Transcript_72189.0, Transcript_82298.0, Transcript_82912.0, Transcript_89234.0, Transcript_90153.0, Transcript_97566.0
.GO:0032502	BP	p	developmental process	245/1691	18943/59161	3.89727893839124e-63	1	245	1.2650567434017964e-59	1.233169709362493e-59	1.2358271513638621e-59	1.6645483465813113e-61	Transcript_100114.0, Transcript_100813.0, Transcript_100890.0, Transcript_100957.0, Transcript_101182.0, Transcript_125443.0, Transcript_126666.0, Transcript_140039.0, Transcript_140989.0, Transcript_141407.0, Transcript_142507.0, Transcript_143179.0, Transcript_143219.0, Transcript_143312.0, Transcript_144530.0, Transcript_145670.0, Transcript_145849.0, Transcript_147223.0, Transcript_147674.0, Transcript_148614.0, Transcript_148677.0, Transcript_148685.0, Transcript_149001.0, Transcript_149019.0, Transcript_149441.0, Transcript_150799.0, Transcript_151736.0, Transcript_152023.0, Transcript_152435.0, Transcript_153063.0, Transcript_154241.0, Transcript_154407.0, Transcript_156921.0, Transcript_157765.0, Transcript_157811.0, Transcript_157887.0, Transcript_160488.0, Transcript_160703.0, Transcript_163886.0, Transcript_16585.0, Transcript_166478.0, Transcript_168025.0, Transcript_168917.0, Transcript_169312.0, Transcript_169949.0, Transcript_179212.0, Transcript_182055.0, Transcript_194316.0, Transcript_194673.0, Transcript_19917.0, Transcript_207663.0, Transcript_208040.0, Transcript_228405.0, Transcript_228560.0, Transcript_229602.0, Transcript_23022.0, Transcript_230743.0, Transcript_231428.0, Transcript_232552.0, Transcript_236173.0, Transcript_236196.0, Transcript_236603.0, Transcript_240497.0, Transcript_242124.0, Transcript_243947.0, Transcript_246228.0, Transcript_246814.0, Transcript_248138.0, Transcript_248441.0, Transcript_248573.0, Transcript_248631.0, Transcript_250288.0, Transcript_253474.0, Transcript_25443.0, Transcript_255148.0, Transcript_255168.0, Transcript_255934.0, Transcript_256294.0, Transcript_258099.0, Transcript_258540.0, Transcript_259945.0, Transcript_260563.0, Transcript_260618.0, Transcript_260791.0, Transcript_261168.0, Transcript_262299.0, Transcript_262709.0, Transcript_267464.0, Transcript_267533.0, Transcript_269119.0, Transcript_269273.0, Transcript_27016.0, Transcript_270851.0, Transcript_271009.0, Transcript_271094.0, Transcript_271117.0, Transcript_271589.0, Transcript_271746.0, Transcript_274075.0, Transcript_274080.0, Transcript_27662.0, Transcript_28140.0, Transcript_29019.0, Transcript_29564.0, Transcript_30038.0, Transcript_30141.0, Transcript_30769.0, Transcript_32427.0, Transcript_32758.0, Transcript_34712.0, Transcript_34882.0, Transcript_36008.0, Transcript_36038.0, Transcript_36890.0, Transcript_37460.0, Transcript_38036.0, Transcript_39256.0, Transcript_39495.0, Transcript_39710.0, Transcript_40086.0, Transcript_40104.0, Transcript_40345.0, Transcript_40680.0, Transcript_40725.0, Transcript_42697.0, Transcript_43236.0, Transcript_45927.0, Transcript_46122.0, Transcript_46169.0, Transcript_46812.0, Transcript_47316.0, Transcript_47598.0, Transcript_47860.0, Transcript_48520.0, Transcript_48636.0, Transcript_48719.0, Transcript_49165.0, Transcript_50073.0, Transcript_50538.0, Transcript_50830.0, Transcript_51029.0, Transcript_52381.0, Transcript_52405.0, Transcript_52748.0, Transcript_53670.0, Transcript_54196.0, Transcript_54226.0, Transcript_54751.0, Transcript_55662.0, Transcript_55829.0, Transcript_56509.0, Transcript_56904.0, Transcript_57641.0, Transcript_57765.0, Transcript_58642.0, Transcript_59371.0, Transcript_60321.0, Transcript_60629.0, Transcript_61733.0, Transcript_61898.0, Transcript_62192.0, Transcript_62280.0, Transcript_62692.0, Transcript_64639.0, Transcript_65150.0, Transcript_65587.0, Transcript_66266.0, Transcript_66668.0, Transcript_66691.0, Transcript_66842.0, Transcript_67018.0, Transcript_68284.0, Transcript_68310.0, Transcript_68456.0, Transcript_68501.0, Transcript_68943.0, Transcript_69592.0, Transcript_69702.0, Transcript_70504.0, Transcript_70896.0, Transcript_71290.0, Transcript_71356.0, Transcript_72189.0, Transcript_72244.0, Transcript_72923.0, Transcript_73460.0, Transcript_74205.0, Transcript_74456.0, Transcript_74619.0, Transcript_74768.0, Transcript_75624.0, Transcript_77783.0, Transcript_78136.0, Transcript_78507.0, Transcript_78604.0, Transcript_78797.0, Transcript_79171.0, Transcript_79299.0, Transcript_80240.0, Transcript_80628.0, Transcript_81222.0, Transcript_81413.0, Transcript_81555.0, Transcript_81655.0, Transcript_82201.0, Transcript_82298.0, Transcript_82912.0, Transcript_83035.0, Transcript_84148.0, Transcript_84532.0, Transcript_85023.0, Transcript_85082.0, Transcript_85834.0, Transcript_85987.0, Transcript_85998.0, Transcript_86033.0, Transcript_86562.0, Transcript_87113.0, Transcript_88628.0, Transcript_89911.0, Transcript_90153.0, Transcript_90458.0, Transcript_90542.0, Transcript_90876.0, Transcript_91696.0, Transcript_91919.0, Transcript_92187.0, Transcript_92363.0, Transcript_93769.0, Transcript_94158.0, Transcript_94288.0, Transcript_94542.0, Transcript_94594.0, Transcript_94839.0, Transcript_94889.0, Transcript_95129.0, Transcript_95873.0, Transcript_95955.0, Transcript_96379.0, Transcript_97282.0, Transcript_97566.0, Transcript_97615.0, Transcript_98766.0, Transcript_99294.0, Transcript_99413.0
.....GO:0120036	BP	p	plasma membrane bounded cell projection organization	18/1691	6643/59161	5.768427577739808e-63	5	18	1.8724315917343416e-59	1.8252350606591052e-59	1.828591542143519e-59	2.431729339914729e-61	Transcript_145840.0, Transcript_145849.0, Transcript_147402.0, Transcript_194316.0, Transcript_228405.0, Transcript_236603.0, Transcript_260563.0, Transcript_27016.0, Transcript_27662.0, Transcript_46352.0, Transcript_50830.0, Transcript_57765.0, Transcript_72189.0, Transcript_82298.0, Transcript_82912.0, Transcript_89234.0, Transcript_90153.0, Transcript_97566.0
....GO:0000904	BP	p	cell morphogenesis involved in differentiation	9/1691	5730/59161	1.893169199588337e-61	4	9	6.145227221863742e-58	5.990330557643055e-58	5.99945319349544e-58	7.77876863527056e-60	Transcript_145849.0, Transcript_194316.0, Transcript_236603.0, Transcript_260563.0, Transcript_27016.0, Transcript_50830.0, Transcript_82298.0, Transcript_82912.0, Transcript_97566.0
...GO:0000902	BP	p	cell morphogenesis	9/1691	5730/59161	1.893169199588337e-61	3	9	6.145227221863742e-58	5.990330557643055e-58	5.99945319349544e-58	7.77876863527056e-60	Transcript_145849.0, Transcript_194316.0, Transcript_236603.0, Transcript_260563.0, Transcript_27016.0, Transcript_50830.0, Transcript_82298.0, Transcript_82912.0, Transcript_97566.0
...GO:0030154	BP	p	cell differentiation	120/1691	12765/59161	1.157498711567816e-60	3	120	3.7572408177491307e-57	3.6625357648143034e-57	3.6657984195352733e-57	4.696551022186414e-59	Transcript_100114.0, Transcript_100813.0, Transcript_100890.0, Transcript_140039.0, Transcript_142507.0, Transcript_143179.0, Transcript_145670.0, Transcript_147674.0, Transcript_148614.0, Transcript_148677.0, Transcript_149019.0, Transcript_150799.0, Transcript_151736.0, Transcript_152435.0, Transcript_154241.0, Transcript_157811.0, Transcript_157887.0, Transcript_160488.0, Transcript_163886.0, Transcript_194673.0, Transcript_19917.0, Transcript_207663.0, Transcript_208040.0, Transcript_229602.0, Transcript_23022.0, Transcript_230743.0, Transcript_236196.0, Transcript_236603.0, Transcript_246228.0, Transcript_246814.0, Transcript_248441.0, Transcript_248573.0, Transcript_250288.0, Transcript_25443.0, Transcript_255148.0, Transcript_255934.0, Transcript_258099.0, Transcript_258540.0, Transcript_260563.0, Transcript_260618.0, Transcript_262299.0, Transcript_267464.0, Transcript_269273.0, Transcript_270851.0, Transcript_271009.0, Transcript_271094.0, Transcript_271746.0, Transcript_29019.0, Transcript_29564.0, Transcript_30141.0, Transcript_30769.0, Transcript_32427.0, Transcript_34712.0, Transcript_36890.0, Transcript_37460.0, Transcript_38036.0, Transcript_39256.0, Transcript_39710.0, Transcript_40086.0, Transcript_40104.0, Transcript_40345.0, Transcript_40680.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_46169.0, Transcript_47598.0, Transcript_47860.0, Transcript_48636.0, Transcript_48719.0, Transcript_49165.0, Transcript_50073.0, Transcript_50538.0, Transcript_50830.0, Transcript_51029.0, Transcript_52405.0, Transcript_54196.0, Transcript_54226.0, Transcript_55829.0, Transcript_56904.0, Transcript_59371.0, Transcript_62192.0, Transcript_62280.0, Transcript_64639.0, Transcript_65150.0, Transcript_65587.0, Transcript_68284.0, Transcript_68310.0, Transcript_68456.0, Transcript_68501.0, Transcript_69702.0, Transcript_70504.0, Transcript_72923.0, Transcript_73460.0, Transcript_74456.0, Transcript_74619.0, Transcript_75624.0, Transcript_78136.0, Transcript_78797.0, Transcript_80240.0, Transcript_80628.0, Transcript_81555.0, Transcript_81655.0, Transcript_82912.0, Transcript_83035.0, Transcript_85023.0, Transcript_85987.0, Transcript_89911.0, Transcript_90458.0, Transcript_91696.0, Transcript_93769.0, Transcript_94158.0, Transcript_94839.0, Transcript_95129.0, Transcript_95955.0, Transcript_96379.0, Transcript_97282.0, Transcript_97615.0, Transcript_99294.0, Transcript_99413.0
..GO:0048856	BP	p	anatomical structure development	232/1691	18120/59161	1.2186897293501441e-60	2	232	3.9558668614705677e-57	3.856155238316443e-57	3.8583716831225563e-57	4.883786248729096e-59	Transcript_100114.0, Transcript_100813.0, Transcript_100890.0, Transcript_100957.0, Transcript_101182.0, Transcript_125443.0, Transcript_126666.0, Transcript_140989.0, Transcript_141407.0, Transcript_142507.0, Transcript_143179.0, Transcript_143219.0, Transcript_143312.0, Transcript_144530.0, Transcript_145670.0, Transcript_147223.0, Transcript_147674.0, Transcript_148614.0, Transcript_148677.0, Transcript_148685.0, Transcript_149001.0, Transcript_149019.0, Transcript_149441.0, Transcript_150799.0, Transcript_151736.0, Transcript_152023.0, Transcript_152435.0, Transcript_153063.0, Transcript_154241.0, Transcript_154407.0, Transcript_156921.0, Transcript_157765.0, Transcript_157811.0, Transcript_157887.0, Transcript_160488.0, Transcript_160703.0, Transcript_163886.0, Transcript_16585.0, Transcript_166478.0, Transcript_168025.0, Transcript_168917.0, Transcript_169312.0, Transcript_169949.0, Transcript_179212.0, Transcript_182055.0, Transcript_194673.0, Transcript_19917.0, Transcript_207663.0, Transcript_208040.0, Transcript_228405.0, Transcript_229602.0, Transcript_23022.0, Transcript_230743.0, Transcript_231428.0, Transcript_232552.0, Transcript_236173.0, Transcript_236196.0, Transcript_236603.0, Transcript_240497.0, Transcript_243947.0, Transcript_246814.0, Transcript_248138.0, Transcript_248441.0, Transcript_248573.0, Transcript_248631.0, Transcript_250288.0, Transcript_253474.0, Transcript_25443.0, Transcript_255148.0, Transcript_255168.0, Transcript_256294.0, Transcript_258099.0, Transcript_258540.0, Transcript_259945.0, Transcript_260563.0, Transcript_260618.0, Transcript_260791.0, Transcript_261168.0, Transcript_262299.0, Transcript_262709.0, Transcript_267464.0, Transcript_267533.0, Transcript_269119.0, Transcript_269273.0, Transcript_27016.0, Transcript_271009.0, Transcript_271094.0, Transcript_271117.0, Transcript_271589.0, Transcript_271746.0, Transcript_274075.0, Transcript_274080.0, Transcript_27662.0, Transcript_28140.0, Transcript_29019.0, Transcript_29564.0, Transcript_30038.0, Transcript_30141.0, Transcript_30769.0, Transcript_32427.0, Transcript_32758.0, Transcript_34712.0, Transcript_34882.0, Transcript_36008.0, Transcript_36038.0, Transcript_36890.0, Transcript_37460.0, Transcript_38036.0, Transcript_39256.0, Transcript_39495.0, Transcript_39710.0, Transcript_40086.0, Transcript_40345.0, Transcript_40680.0, Transcript_40725.0, Transcript_42697.0, Transcript_43236.0, Transcript_45927.0, Transcript_46122.0, Transcript_46169.0, Transcript_46812.0, Transcript_47316.0, Transcript_47598.0, Transcript_47860.0, Transcript_48520.0, Transcript_48636.0, Transcript_48719.0, Transcript_49165.0, Transcript_50073.0, Transcript_50538.0, Transcript_50830.0, Transcript_51029.0, Transcript_52381.0, Transcript_52405.0, Transcript_52748.0, Transcript_53670.0, Transcript_54196.0, Transcript_54226.0, Transcript_54751.0, Transcript_55662.0, Transcript_55829.0, Transcript_56509.0, Transcript_56904.0, Transcript_57641.0, Transcript_57765.0, Transcript_58642.0, Transcript_59371.0, Transcript_60321.0, Transcript_60629.0, Transcript_61733.0, Transcript_61898.0, Transcript_62192.0, Transcript_62280.0, Transcript_62692.0, Transcript_64639.0, Transcript_65150.0, Transcript_65587.0, Transcript_66266.0, Transcript_66668.0, Transcript_66691.0, Transcript_66842.0, Transcript_67018.0, Transcript_68284.0, Transcript_68456.0, Transcript_68501.0, Transcript_68943.0, Transcript_69592.0, Transcript_69702.0, Transcript_70504.0, Transcript_70896.0, Transcript_71290.0, Transcript_71356.0, Transcript_72189.0, Transcript_72244.0, Transcript_72923.0, Transcript_74205.0, Transcript_74456.0, Transcript_74619.0, Transcript_74768.0, Transcript_75624.0, Transcript_77783.0, Transcript_78136.0, Transcript_78507.0, Transcript_78604.0, Transcript_78797.0, Transcript_79171.0, Transcript_79299.0, Transcript_80240.0, Transcript_80628.0, Transcript_81222.0, Transcript_81413.0, Transcript_81555.0, Transcript_81655.0, Transcript_82201.0, Transcript_82298.0, Transcript_82912.0, Transcript_83035.0, Transcript_84148.0, Transcript_84532.0, Transcript_85023.0, Transcript_85082.0, Transcript_85834.0, Transcript_85987.0, Transcript_85998.0, Transcript_86033.0, Transcript_86562.0, Transcript_87113.0, Transcript_88628.0, Transcript_89911.0, Transcript_90153.0, Transcript_90458.0, Transcript_90542.0, Transcript_90876.0, Transcript_91696.0, Transcript_91919.0, Transcript_92187.0, Transcript_92363.0, Transcript_94158.0, Transcript_94288.0, Transcript_94542.0, Transcript_94594.0, Transcript_94839.0, Transcript_94889.0, Transcript_95129.0, Transcript_95873.0, Transcript_95955.0, Transcript_96379.0, Transcript_97282.0, Transcript_97615.0, Transcript_98766.0, Transcript_99294.0, Transcript_99413.0
.....GO:0048667	BP	p	cell morphogenesis involved in neuron differentiation	9/1691	5599/59161	8.646746879926097e-60	5	9	2.8067340372240113e-56	2.7359874685415913e-56	2.7366953874966097e-56	3.42284638685855e-58	Transcript_145849.0, Transcript_194316.0, Transcript_236603.0, Transcript_260563.0, Transcript_27016.0, Transcript_50830.0, Transcript_82298.0, Transcript_82912.0, Transcript_97566.0
......GO:0120039	BP	p	plasma membrane bounded cell projection morphogenesis	9/1691	5588/59161	1.3556172218611284e-59	7	9	4.400333502161222e-56	4.289418648025595e-56	4.28917288996861e-56	5.1768629437190855e-58	Transcript_145849.0, Transcript_194316.0, Transcript_236603.0, Transcript_260563.0, Transcript_27016.0, Transcript_50830.0, Transcript_82298.0, Transcript_82912.0, Transcript_97566.0
.......GO:0048812	BP	p	neuron projection morphogenesis	9/1691	5588/59161	1.3556172218611284e-59	8	9	4.400333502161222e-56	4.289418648025595e-56	4.28917288996861e-56	5.1768629437190855e-58	Transcript_145849.0, Transcript_194316.0, Transcript_236603.0, Transcript_260563.0, Transcript_27016.0, Transcript_50830.0, Transcript_82298.0, Transcript_82912.0, Transcript_97566.0
.....GO:0048858	BP	p	cell projection morphogenesis	9/1691	5588/59161	1.3556172218611284e-59	6	9	4.400333502161222e-56	4.289418648025595e-56	4.28917288996861e-56	5.1768629437190855e-58	Transcript_145849.0, Transcript_194316.0, Transcript_236603.0, Transcript_260563.0, Transcript_27016.0, Transcript_50830.0, Transcript_82298.0, Transcript_82912.0, Transcript_97566.0
...GO:0032989	BP	p	cellular component morphogenesis	9/1691	5591/59161	1.4041375259089403e-59	4	9	4.557830409100421e-56	4.442945686214754e-56	4.43847871939816e-56	5.182272105649381e-58	Transcript_145849.0, Transcript_194316.0, Transcript_236603.0, Transcript_260563.0, Transcript_27016.0, Transcript_50830.0, Transcript_82298.0, Transcript_82912.0, Transcript_97566.0
....GO:0032990	BP	p	cell part morphogenesis	9/1691	5591/59161	1.4041375259089403e-59	5	9	4.557830409100421e-56	4.442945686214754e-56	4.43847871939816e-56	5.182272105649381e-58	Transcript_145849.0, Transcript_194316.0, Transcript_236603.0, Transcript_260563.0, Transcript_27016.0, Transcript_50830.0, Transcript_82298.0, Transcript_82912.0, Transcript_97566.0
....GO:0007218	BP	p	neuropeptide signaling pathway	1/1691	4678/59161	1.404928975037417e-59	6	1	4.560399452971455e-56	4.445449974738022e-56	4.4381706321432e-56	5.182272105649381e-58	Transcript_102597.0
...GO:0044248	BP	p	cellular catabolic process	6/1691	5269/59161	1.8971221654953531e-59	3	6	6.158058549197916e-56	6.002838458400826e-56	5.9911117986343255e-56	6.919166909211142e-58	Transcript_236603.0, Transcript_260563.0, Transcript_37737.0, Transcript_46647.0, Transcript_50830.0, Transcript_93766.0
