# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0008150	BP	p	biological_process	133/1541	28185/59161	2.7156015375769964e-249	0	133	8.81484259097493e-246	8.592655572712267e-246	8.81484259097493e-246	8.81484259097493e-246	Transcript_100636.0, Transcript_102091.0, Transcript_102214.0, Transcript_102229.0, Transcript_102519.0, Transcript_115089.0, Transcript_120844.0, Transcript_131506.0, Transcript_138847.0, Transcript_141174.0, Transcript_141372.0, Transcript_145078.0, Transcript_145516.0, Transcript_146637.0, Transcript_147947.0, Transcript_151427.0, Transcript_154657.0, Transcript_158075.0, Transcript_160182.0, Transcript_163711.0, Transcript_164081.0, Transcript_164655.0, Transcript_166753.0, Transcript_168195.0, Transcript_169118.0, Transcript_170134.0, Transcript_17588.0, Transcript_182420.0, Transcript_184138.0, Transcript_188599.0, Transcript_189696.0, Transcript_200017.0, Transcript_201829.0, Transcript_207314.0, Transcript_21421.0, Transcript_21585.0, Transcript_22631.0, Transcript_227409.0, Transcript_227803.0, Transcript_22809.0, Transcript_228126.0, Transcript_228923.0, Transcript_229573.0, Transcript_231932.0, Transcript_233817.0, Transcript_234715.0, Transcript_23773.0, Transcript_239337.0, Transcript_239508.0, Transcript_240131.0, Transcript_241653.0, Transcript_24265.0, Transcript_24405.0, Transcript_246975.0, Transcript_247529.0, Transcript_250010.0, Transcript_250840.0, Transcript_251328.0, Transcript_254523.0, Transcript_25857.0, Transcript_25925.0, Transcript_259508.0, Transcript_261014.0, Transcript_262217.0, Transcript_262987.0, Transcript_26361.0, Transcript_26780.0, Transcript_268816.0, Transcript_274294.0, Transcript_275400.0, Transcript_287530.0, Transcript_31681.0, Transcript_31899.0, Transcript_32267.0, Transcript_32716.0, Transcript_3302.0, Transcript_35031.0, Transcript_36151.0, Transcript_36653.0, Transcript_37075.0, Transcript_38465.0, Transcript_38728.0, Transcript_38952.0, Transcript_39284.0, Transcript_40315.0, Transcript_40953.0, Transcript_43281.0, Transcript_43515.0, Transcript_45430.0, Transcript_46691.0, Transcript_48178.0, Transcript_48618.0, Transcript_51359.0, Transcript_5147.0, Transcript_55250.0, Transcript_56287.0, Transcript_57104.0, Transcript_58325.0, Transcript_59115.0, Transcript_59827.0, Transcript_59936.0, Transcript_60354.0, Transcript_61779.0, Transcript_64169.0, Transcript_64884.0, Transcript_66374.0, Transcript_66796.0, Transcript_68410.0, Transcript_69926.0, Transcript_72312.0, Transcript_75070.0, Transcript_76603.0, Transcript_76611.0, Transcript_77104.0, Transcript_77714.0, Transcript_77866.0, Transcript_77895.0, Transcript_82256.0, Transcript_83448.0, Transcript_84721.0, Transcript_85668.0, Transcript_86051.0, Transcript_87141.0, Transcript_87688.0, Transcript_88819.0, Transcript_88912.0, Transcript_89530.0, Transcript_90560.0, Transcript_93677.0, Transcript_94176.0, Transcript_96473.0, Transcript_97632.0, Transcript_99859.0
.GO:0009987	BP	p	cellular process	126/1541	25691/59161	9.594204966539231e-213	1	126	3.1142789321386345e-209	3.0357803834885915e-209	3.1133195116419806e-209	1.557139466069317e-209	Transcript_100636.0, Transcript_102214.0, Transcript_102229.0, Transcript_102519.0, Transcript_115089.0, Transcript_131506.0, Transcript_138847.0, Transcript_141174.0, Transcript_141372.0, Transcript_145078.0, Transcript_145516.0, Transcript_146637.0, Transcript_147947.0, Transcript_151427.0, Transcript_154657.0, Transcript_158075.0, Transcript_160182.0, Transcript_163711.0, Transcript_164081.0, Transcript_164655.0, Transcript_166753.0, Transcript_168195.0, Transcript_169118.0, Transcript_170134.0, Transcript_17588.0, Transcript_182420.0, Transcript_184138.0, Transcript_188599.0, Transcript_189696.0, Transcript_200017.0, Transcript_201829.0, Transcript_207314.0, Transcript_21421.0, Transcript_22631.0, Transcript_227409.0, Transcript_227803.0, Transcript_22809.0, Transcript_228126.0, Transcript_228923.0, Transcript_229573.0, Transcript_231932.0, Transcript_233817.0, Transcript_234715.0, Transcript_23773.0, Transcript_239337.0, Transcript_239508.0, Transcript_240131.0, Transcript_241653.0, Transcript_24265.0, Transcript_24405.0, Transcript_246975.0, Transcript_247529.0, Transcript_250010.0, Transcript_250840.0, Transcript_251328.0, Transcript_254523.0, Transcript_25857.0, Transcript_259508.0, Transcript_261014.0, Transcript_262217.0, Transcript_262987.0, Transcript_26361.0, Transcript_26780.0, Transcript_268816.0, Transcript_274294.0, Transcript_275400.0, Transcript_31681.0, Transcript_31899.0, Transcript_32716.0, Transcript_3302.0, Transcript_35031.0, Transcript_36151.0, Transcript_36653.0, Transcript_37075.0, Transcript_38465.0, Transcript_38728.0, Transcript_38952.0, Transcript_39284.0, Transcript_40315.0, Transcript_40953.0, Transcript_43515.0, Transcript_45430.0, Transcript_46691.0, Transcript_48178.0, Transcript_48618.0, Transcript_51359.0, Transcript_5147.0, Transcript_55250.0, Transcript_56287.0, Transcript_57104.0, Transcript_58325.0, Transcript_59115.0, Transcript_59827.0, Transcript_59936.0, Transcript_60354.0, Transcript_61779.0, Transcript_64169.0, Transcript_64884.0, Transcript_66374.0, Transcript_66796.0, Transcript_68410.0, Transcript_69926.0, Transcript_72312.0, Transcript_75070.0, Transcript_76603.0, Transcript_76611.0, Transcript_77104.0, Transcript_77714.0, Transcript_77866.0, Transcript_77895.0, Transcript_82256.0, Transcript_83448.0, Transcript_84721.0, Transcript_85668.0, Transcript_86051.0, Transcript_87141.0, Transcript_87688.0, Transcript_88819.0, Transcript_88912.0, Transcript_89530.0, Transcript_90560.0, Transcript_93677.0, Transcript_94176.0, Transcript_96473.0, Transcript_97632.0, Transcript_99859.0
.GO:0008152	BP	p	metabolic process	33/1541	18686/59161	3.824467193806747e-201	1	33	1.2414220511096702e-197	1.2101307533814517e-197	1.2406571576709088e-197	4.1380735036989004e-198	Transcript_131506.0, Transcript_145078.0, Transcript_158075.0, Transcript_207314.0, Transcript_21421.0, Transcript_227409.0, Transcript_22809.0, Transcript_228923.0, Transcript_229573.0, Transcript_241653.0, Transcript_24265.0, Transcript_250010.0, Transcript_254523.0, Transcript_25857.0, Transcript_261014.0, Transcript_26361.0, Transcript_32716.0, Transcript_3302.0, Transcript_36151.0, Transcript_40953.0, Transcript_43515.0, Transcript_45430.0, Transcript_48618.0, Transcript_56287.0, Transcript_58325.0, Transcript_59936.0, Transcript_64884.0, Transcript_66374.0, Transcript_69926.0, Transcript_76603.0, Transcript_77104.0, Transcript_85668.0, Transcript_86051.0
.GO:0065007	BP	p	biological regulation	95/1541	22985/59161	8.797487575845656e-199	1	95	2.8556644671195e-195	2.783684557488721e-195	2.853025220846746e-195	7.13916116779875e-196	Transcript_100636.0, Transcript_102214.0, Transcript_102229.0, Transcript_102519.0, Transcript_131506.0, Transcript_138847.0, Transcript_141174.0, Transcript_141372.0, Transcript_145516.0, Transcript_146637.0, Transcript_147947.0, Transcript_151427.0, Transcript_154657.0, Transcript_158075.0, Transcript_160182.0, Transcript_163711.0, Transcript_164081.0, Transcript_164655.0, Transcript_166753.0, Transcript_168195.0, Transcript_169118.0, Transcript_170134.0, Transcript_182420.0, Transcript_184138.0, Transcript_189696.0, Transcript_200017.0, Transcript_201829.0, Transcript_207314.0, Transcript_21421.0, Transcript_227409.0, Transcript_228126.0, Transcript_231932.0, Transcript_233817.0, Transcript_239337.0, Transcript_239508.0, Transcript_240131.0, Transcript_241653.0, Transcript_246975.0, Transcript_247529.0, Transcript_250010.0, Transcript_250840.0, Transcript_259508.0, Transcript_262217.0, Transcript_262987.0, Transcript_26780.0, Transcript_268816.0, Transcript_274294.0, Transcript_275400.0, Transcript_287530.0, Transcript_31681.0, Transcript_31899.0, Transcript_32716.0, Transcript_35031.0, Transcript_36653.0, Transcript_37075.0, Transcript_38465.0, Transcript_38728.0, Transcript_39284.0, Transcript_40315.0, Transcript_43515.0, Transcript_45430.0, Transcript_46691.0, Transcript_48178.0, Transcript_48618.0, Transcript_51359.0, Transcript_5147.0, Transcript_55250.0, Transcript_57104.0, Transcript_58325.0, Transcript_59827.0, Transcript_59936.0, Transcript_60354.0, Transcript_61779.0, Transcript_64169.0, Transcript_66374.0, Transcript_66796.0, Transcript_68410.0, Transcript_69926.0, Transcript_72312.0, Transcript_75070.0, Transcript_76603.0, Transcript_77104.0, Transcript_77714.0, Transcript_77866.0, Transcript_77895.0, Transcript_82256.0, Transcript_83448.0, Transcript_84721.0, Transcript_87141.0, Transcript_87688.0, Transcript_88819.0, Transcript_89530.0, Transcript_90560.0, Transcript_96473.0, Transcript_97632.0
..GO:0071704	BP	p	organic substance metabolic process	31/1541	18234/59161	1.2678545004505378e-196	2	31	4.1154557084624457e-193	4.0117214870945526e-193	4.1103842904606437e-193	8.230911416924891e-194	Transcript_131506.0, Transcript_145078.0, Transcript_158075.0, Transcript_207314.0, Transcript_21421.0, Transcript_227409.0, Transcript_22809.0, Transcript_228923.0, Transcript_229573.0, Transcript_241653.0, Transcript_24265.0, Transcript_250010.0, Transcript_254523.0, Transcript_25857.0, Transcript_261014.0, Transcript_26361.0, Transcript_32716.0, Transcript_3302.0, Transcript_36151.0, Transcript_40953.0, Transcript_43515.0, Transcript_48618.0, Transcript_56287.0, Transcript_58325.0, Transcript_59936.0, Transcript_64884.0, Transcript_66374.0, Transcript_69926.0, Transcript_76603.0, Transcript_85668.0, Transcript_86051.0
.GO:0032502	BP	p	developmental process	42/1541	18943/59161	1.715261102415305e-193	1	42	5.56773753844008e-190	5.427397085463451e-190	5.559161232928004e-190	9.2795625640668e-191	Transcript_100636.0, Transcript_102091.0, Transcript_102519.0, Transcript_115089.0, Transcript_131506.0, Transcript_160182.0, Transcript_170134.0, Transcript_21421.0, Transcript_21585.0, Transcript_22631.0, Transcript_227803.0, Transcript_233817.0, Transcript_234715.0, Transcript_23773.0, Transcript_239337.0, Transcript_24405.0, Transcript_246975.0, Transcript_25857.0, Transcript_25925.0, Transcript_261014.0, Transcript_268816.0, Transcript_32267.0, Transcript_32716.0, Transcript_3302.0, Transcript_37075.0, Transcript_38952.0, Transcript_43281.0, Transcript_48178.0, Transcript_5147.0, Transcript_56287.0, Transcript_57104.0, Transcript_58325.0, Transcript_59115.0, Transcript_59936.0, Transcript_69926.0, Transcript_76611.0, Transcript_77714.0, Transcript_87688.0, Transcript_88912.0, Transcript_93677.0, Transcript_94176.0, Transcript_99859.0
..GO:0044238	BP	p	primary metabolic process	28/1541	17469/59161	6.945295457775971e-189	2	28	2.2544429055940803e-185	2.1976173931850196e-185	2.2502757283194147e-185	3.220632722277258e-186	Transcript_131506.0, Transcript_145078.0, Transcript_207314.0, Transcript_21421.0, Transcript_227409.0, Transcript_22809.0, Transcript_229573.0, Transcript_241653.0, Transcript_24265.0, Transcript_250010.0, Transcript_254523.0, Transcript_25857.0, Transcript_261014.0, Transcript_26361.0, Transcript_32716.0, Transcript_3302.0, Transcript_36151.0, Transcript_43515.0, Transcript_48618.0, Transcript_56287.0, Transcript_58325.0, Transcript_59936.0, Transcript_64884.0, Transcript_66374.0, Transcript_69926.0, Transcript_76603.0, Transcript_85668.0, Transcript_86051.0
..GO:0048856	BP	p	anatomical structure development	41/1541	18120/59161	4.608020612361921e-182	2	41	1.4957634907726796e-178	1.4580612599488188e-178	1.4925378763440262e-178	1.869704363465849e-179	Transcript_100636.0, Transcript_102091.0, Transcript_102519.0, Transcript_115089.0, Transcript_131506.0, Transcript_160182.0, Transcript_170134.0, Transcript_21421.0, Transcript_21585.0, Transcript_22631.0, Transcript_227803.0, Transcript_233817.0, Transcript_234715.0, Transcript_23773.0, Transcript_239337.0, Transcript_24405.0, Transcript_246975.0, Transcript_25857.0, Transcript_25925.0, Transcript_261014.0, Transcript_268816.0, Transcript_32267.0, Transcript_32716.0, Transcript_3302.0, Transcript_37075.0, Transcript_38952.0, Transcript_43281.0, Transcript_48178.0, Transcript_5147.0, Transcript_56287.0, Transcript_57104.0, Transcript_58325.0, Transcript_59115.0, Transcript_59936.0, Transcript_69926.0, Transcript_76611.0, Transcript_77714.0, Transcript_87688.0, Transcript_88912.0, Transcript_93677.0, Transcript_94176.0
..GO:0050789	BP	p	regulation of biological process	90/1541	21352/59161	1.8190059621372935e-178	2	90	5.904493353097655e-175	5.755664629392518e-175	5.889941305400556e-175	6.560548170108505e-176	Transcript_100636.0, Transcript_102214.0, Transcript_102229.0, Transcript_102519.0, Transcript_138847.0, Transcript_141174.0, Transcript_141372.0, Transcript_145516.0, Transcript_146637.0, Transcript_147947.0, Transcript_151427.0, Transcript_154657.0, Transcript_158075.0, Transcript_160182.0, Transcript_163711.0, Transcript_164081.0, Transcript_164655.0, Transcript_166753.0, Transcript_168195.0, Transcript_169118.0, Transcript_170134.0, Transcript_182420.0, Transcript_184138.0, Transcript_189696.0, Transcript_200017.0, Transcript_201829.0, Transcript_207314.0, Transcript_227409.0, Transcript_228126.0, Transcript_231932.0, Transcript_233817.0, Transcript_239337.0, Transcript_239508.0, Transcript_240131.0, Transcript_241653.0, Transcript_246975.0, Transcript_247529.0, Transcript_250010.0, Transcript_250840.0, Transcript_259508.0, Transcript_262217.0, Transcript_262987.0, Transcript_26780.0, Transcript_268816.0, Transcript_274294.0, Transcript_275400.0, Transcript_287530.0, Transcript_31681.0, Transcript_31899.0, Transcript_35031.0, Transcript_36653.0, Transcript_37075.0, Transcript_38465.0, Transcript_38728.0, Transcript_39284.0, Transcript_40315.0, Transcript_43515.0, Transcript_45430.0, Transcript_46691.0, Transcript_48178.0, Transcript_48618.0, Transcript_51359.0, Transcript_5147.0, Transcript_55250.0, Transcript_57104.0, Transcript_59827.0, Transcript_60354.0, Transcript_61779.0, Transcript_64169.0, Transcript_66374.0, Transcript_66796.0, Transcript_68410.0, Transcript_69926.0, Transcript_72312.0, Transcript_75070.0, Transcript_76603.0, Transcript_77104.0, Transcript_77714.0, Transcript_77866.0, Transcript_77895.0, Transcript_82256.0, Transcript_83448.0, Transcript_84721.0, Transcript_87141.0, Transcript_87688.0, Transcript_88819.0, Transcript_89530.0, Transcript_90560.0, Transcript_96473.0, Transcript_97632.0
..GO:0044237	BP	p	cellular metabolic process	32/1541	16313/59161	2.751952671746689e-166	2	32	8.932838372489752e-163	8.707677151274311e-163	8.908070798444032e-163	8.932838372489752e-164	Transcript_131506.0, Transcript_145078.0, Transcript_207314.0, Transcript_21421.0, Transcript_227409.0, Transcript_22809.0, Transcript_228923.0, Transcript_229573.0, Transcript_241653.0, Transcript_24265.0, Transcript_250010.0, Transcript_254523.0, Transcript_25857.0, Transcript_261014.0, Transcript_26361.0, Transcript_32716.0, Transcript_3302.0, Transcript_36151.0, Transcript_40953.0, Transcript_43515.0, Transcript_45430.0, Transcript_48618.0, Transcript_56287.0, Transcript_58325.0, Transcript_59936.0, Transcript_64884.0, Transcript_66374.0, Transcript_69926.0, Transcript_76603.0, Transcript_77104.0, Transcript_85668.0, Transcript_86051.0
...GO:0050794	BP	p	regulation of cellular process	89/1541	20436/59161	1.0813977599575207e-165	3	89	3.510217128822112e-162	3.421738557678251e-162	3.499403151222537e-162	3.1911064807473746e-163	Transcript_100636.0, Transcript_102214.0, Transcript_102229.0, Transcript_102519.0, Transcript_138847.0, Transcript_141174.0, Transcript_141372.0, Transcript_145516.0, Transcript_146637.0, Transcript_147947.0, Transcript_151427.0, Transcript_154657.0, Transcript_158075.0, Transcript_160182.0, Transcript_163711.0, Transcript_164081.0, Transcript_164655.0, Transcript_166753.0, Transcript_168195.0, Transcript_169118.0, Transcript_170134.0, Transcript_182420.0, Transcript_184138.0, Transcript_189696.0, Transcript_200017.0, Transcript_201829.0, Transcript_207314.0, Transcript_227409.0, Transcript_228126.0, Transcript_231932.0, Transcript_233817.0, Transcript_239337.0, Transcript_239508.0, Transcript_240131.0, Transcript_241653.0, Transcript_246975.0, Transcript_247529.0, Transcript_250010.0, Transcript_250840.0, Transcript_259508.0, Transcript_262217.0, Transcript_262987.0, Transcript_26780.0, Transcript_268816.0, Transcript_274294.0, Transcript_275400.0, Transcript_287530.0, Transcript_31681.0, Transcript_31899.0, Transcript_35031.0, Transcript_36653.0, Transcript_37075.0, Transcript_38728.0, Transcript_39284.0, Transcript_40315.0, Transcript_43515.0, Transcript_45430.0, Transcript_46691.0, Transcript_48178.0, Transcript_48618.0, Transcript_51359.0, Transcript_5147.0, Transcript_55250.0, Transcript_57104.0, Transcript_59827.0, Transcript_60354.0, Transcript_61779.0, Transcript_64169.0, Transcript_66374.0, Transcript_66796.0, Transcript_68410.0, Transcript_69926.0, Transcript_72312.0, Transcript_75070.0, Transcript_76603.0, Transcript_77104.0, Transcript_77714.0, Transcript_77866.0, Transcript_77895.0, Transcript_82256.0, Transcript_83448.0, Transcript_84721.0, Transcript_87141.0, Transcript_87688.0, Transcript_88819.0, Transcript_89530.0, Transcript_90560.0, Transcript_96473.0, Transcript_97632.0
.GO:0032501	BP	p	multicellular organismal process	15/1541	14407/59161	1.0991697082770706e-161	1	15	3.5679048730673712e-158	3.4779722240143624e-158	3.5558140062763234e-158	2.973254060889476e-159	Transcript_115089.0, Transcript_158075.0, Transcript_227409.0, Transcript_227803.0, Transcript_234715.0, Transcript_241653.0, Transcript_24405.0, Transcript_38952.0, Transcript_43515.0, Transcript_48618.0, Transcript_59115.0, Transcript_66374.0, Transcript_76611.0, Transcript_88912.0, Transcript_93677.0
...GO:0048513	BP	p	animal organ development	36/1541	15868/59161	5.822810239863325e-155	3	36	1.8900842038596353e-151	1.84244272085109e-151	1.883096831571799e-151	1.4539109260458733e-152	Transcript_100636.0, Transcript_102091.0, Transcript_102519.0, Transcript_115089.0, Transcript_131506.0, Transcript_160182.0, Transcript_170134.0, Transcript_21421.0, Transcript_21585.0, Transcript_227803.0, Transcript_233817.0, Transcript_234715.0, Transcript_239337.0, Transcript_24405.0, Transcript_25857.0, Transcript_25925.0, Transcript_261014.0, Transcript_268816.0, Transcript_32267.0, Transcript_32716.0, Transcript_3302.0, Transcript_37075.0, Transcript_38952.0, Transcript_43281.0, Transcript_48178.0, Transcript_56287.0, Transcript_57104.0, Transcript_58325.0, Transcript_59115.0, Transcript_59936.0, Transcript_69926.0, Transcript_76611.0, Transcript_77714.0, Transcript_87688.0, Transcript_88912.0, Transcript_93677.0
...GO:0019222	BP	p	regulation of metabolic process	21/1541	14357/59161	2.6424107571970767e-152	3	21	8.57726531786171e-149	8.361066674930224e-149	8.542913978018149e-149	6.126618084186937e-150	Transcript_100636.0, Transcript_102519.0, Transcript_158075.0, Transcript_160182.0, Transcript_170134.0, Transcript_207314.0, Transcript_227409.0, Transcript_233817.0, Transcript_239337.0, Transcript_241653.0, Transcript_268816.0, Transcript_37075.0, Transcript_38465.0, Transcript_43515.0, Transcript_48178.0, Transcript_48618.0, Transcript_57104.0, Transcript_66374.0, Transcript_69926.0, Transcript_77714.0, Transcript_87688.0
..GO:0006807	BP	p	nitrogen compound metabolic process	29/1541	15075/59161	4.0125301869181645e-152	2	29	1.3024672986736362e-148	1.2696372937710854e-148	1.2968497564119508e-148	8.683115324490908e-150	Transcript_131506.0, Transcript_145078.0, Transcript_207314.0, Transcript_21421.0, Transcript_227409.0, Transcript_22809.0, Transcript_228923.0, Transcript_229573.0, Transcript_241653.0, Transcript_24265.0, Transcript_250010.0, Transcript_254523.0, Transcript_25857.0, Transcript_261014.0, Transcript_32716.0, Transcript_3302.0, Transcript_36151.0, Transcript_40953.0, Transcript_43515.0, Transcript_48618.0, Transcript_56287.0, Transcript_58325.0, Transcript_59936.0, Transcript_64884.0, Transcript_66374.0, Transcript_69926.0, Transcript_76603.0, Transcript_85668.0, Transcript_86051.0
...GO:0048731	BP	p	system development	28/1541	14936/59161	2.5092714784967865e-151	3	28	8.14509521920057e-148	7.93978986047839e-148	8.107456147023118e-148	5.090684512000355e-149	Transcript_100636.0, Transcript_102091.0, Transcript_102519.0, Transcript_115089.0, Transcript_21585.0, Transcript_22631.0, Transcript_227803.0, Transcript_233817.0, Transcript_234715.0, Transcript_23773.0, Transcript_24405.0, Transcript_246975.0, Transcript_25857.0, Transcript_25925.0, Transcript_261014.0, Transcript_32267.0, Transcript_3302.0, Transcript_37075.0, Transcript_38952.0, Transcript_43281.0, Transcript_56287.0, Transcript_59115.0, Transcript_69926.0, Transcript_76611.0, Transcript_77714.0, Transcript_88912.0, Transcript_93677.0, Transcript_94176.0
...GO:0043170	BP	p	macromolecule metabolic process	21/1541	14221/59161	2.7598614456592e-150	3	21	8.958510252609764e-147	8.732701945704681e-147	8.914352469479216e-147	5.269711913299861e-148	Transcript_131506.0, Transcript_145078.0, Transcript_158075.0, Transcript_207314.0, Transcript_21421.0, Transcript_227409.0, Transcript_241653.0, Transcript_24265.0, Transcript_254523.0, Transcript_261014.0, Transcript_32716.0, Transcript_3302.0, Transcript_36151.0, Transcript_43515.0, Transcript_48618.0, Transcript_56287.0, Transcript_58325.0, Transcript_59936.0, Transcript_66374.0, Transcript_69926.0, Transcript_85668.0
....GO:0031323	BP	p	regulation of cellular metabolic process	19/1541	13929/59161	7.221521008159917e-149	4	19	2.344105719248709e-145	2.285020164983046e-145	2.3318291335348373e-145	1.3022809551381717e-146	Transcript_100636.0, Transcript_102519.0, Transcript_160182.0, Transcript_170134.0, Transcript_207314.0, Transcript_227409.0, Transcript_233817.0, Transcript_239337.0, Transcript_241653.0, Transcript_268816.0, Transcript_37075.0, Transcript_43515.0, Transcript_48178.0, Transcript_48618.0, Transcript_57104.0, Transcript_66374.0, Transcript_69926.0, Transcript_77714.0, Transcript_87688.0
....GO:0080090	BP	p	regulation of primary metabolic process	19/1541	13724/59161	7.3459431225586685e-146	4	19	2.3844931375825438e-142	2.3243895776109014e-142	2.3712704399619382e-142	1.2549963882013388e-143	Transcript_100636.0, Transcript_102519.0, Transcript_160182.0, Transcript_170134.0, Transcript_207314.0, Transcript_227409.0, Transcript_233817.0, Transcript_239337.0, Transcript_241653.0, Transcript_268816.0, Transcript_37075.0, Transcript_43515.0, Transcript_48178.0, Transcript_48618.0, Transcript_57104.0, Transcript_66374.0, Transcript_69926.0, Transcript_77714.0, Transcript_87688.0
....GO:0060255	BP	p	regulation of macromolecule metabolic process	21/1541	13841/59161	9.212381298850842e-145	4	21	2.990338969606983e-141	2.9149644530011073e-141	2.972835445139167e-141	1.4951694848034917e-142	Transcript_100636.0, Transcript_102519.0, Transcript_158075.0, Transcript_160182.0, Transcript_170134.0, Transcript_207314.0, Transcript_227409.0, Transcript_233817.0, Transcript_239337.0, Transcript_241653.0, Transcript_268816.0, Transcript_37075.0, Transcript_38465.0, Transcript_43515.0, Transcript_48178.0, Transcript_48618.0, Transcript_57104.0, Transcript_66374.0, Transcript_69926.0, Transcript_77714.0, Transcript_87688.0
