# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
.......GO:0045666	BP	e	positive regulation of neuron differentiation	6/719	104/59161	0.001749733750101657	8	6	1.0	1.0	1.0	0.00631070639203331	Transcript_102519.0, Transcript_219127.0, Transcript_233817.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
........GO:0010972	BP	e	negative regulation of G2/M transition of mitotic cell cycle	3/719	24/59161	0.002991153739136729	9	3	1.0	1.0	1.0	0.010542111875393945	Transcript_185711.0, Transcript_285446.0, Transcript_8966.0
....GO:0006490	BP	e	oligosaccharide-lipid intermediate biosynthetic process	3/719	25/59161	0.0033685792115800734	5	3	1.0	1.0	1.0	0.01185944481647388	Transcript_277684.0, Transcript_285446.0, Transcript_8966.0
......GO:0021884	BP	e	forebrain neuron development	4/719	51/59161	0.003439449401821065	6	4	1.0	1.0	1.0	0.01209583180748773	Transcript_102519.0, Transcript_233817.0, Transcript_37075.0, Transcript_77714.0
.....GO:0008300	BP	e	isoprenoid catabolic process	2/719	8/59161	0.003934243779308788	6	2	1.0	1.0	1.0	0.013621202022722021	Transcript_285446.0, Transcript_8966.0
......GO:0021879	BP	e	forebrain neuron differentiation	4/719	55/59161	0.004518651082241806	6	4	1.0	1.0	1.0	0.015504800647945984	Transcript_102519.0, Transcript_233817.0, Transcript_37075.0, Transcript_77714.0
......GO:0006195	BP	e	purine nucleotide catabolic process	3/719	28/59161	0.0046703544221237125	9	3	1.0	1.0	1.0	0.01600841653032056	Transcript_11892.0, Transcript_133708.0, Transcript_8966.0
.....GO:0072523	BP	e	purine-containing compound catabolic process	3/719	29/59161	0.005162679336789979	5	3	1.0	1.0	1.0	0.017658648184636746	Transcript_11892.0, Transcript_133708.0, Transcript_8966.0
.......GO:0000956	BP	e	nuclear-transcribed mRNA catabolic process	4/719	60/59161	0.006160957455002571	9	4	1.0	1.0	1.0	0.02083173739472744	Transcript_133708.0, Transcript_207314.0, Transcript_212436.0, Transcript_219127.0
.......GO:0010389	BP	e	regulation of G2/M transition of mitotic cell cycle	3/719	35/59161	0.008763406729981412	8	3	1.0	1.0	1.0	0.029235373325302842	Transcript_185711.0, Transcript_285446.0, Transcript_8966.0
........GO:0051123	BP	e	RNA polymerase II preinitiation complex assembly	3/719	35/59161	0.008763406729981412	9	3	1.0	1.0	1.0	0.029235373325302842	Transcript_277684.0, Transcript_285446.0, Transcript_8966.0
.....GO:0071826	BP	e	ribonucleoprotein complex subunit organization	8/719	237/59161	0.008918171059630003	5	8	1.0	1.0	1.0	0.029690649496983575	Transcript_18460.0, Transcript_188599.0, Transcript_190433.0, Transcript_207314.0, Transcript_212436.0, Transcript_219127.0, Transcript_2214.0, Transcript_8966.0
GO:0008150	BP	p	biological_process	71/719	28185/59161	2.683822794349454e-107	0	71	8.711688790458328e-104	8.492101868013905e-104	8.711688790458328e-104	8.711688790458327e-104	Transcript_101038.0, Transcript_102519.0, Transcript_10566.0, Transcript_10670.0, Transcript_116851.0, Transcript_11892.0, Transcript_12207.0, Transcript_123380.0, Transcript_12601.0, Transcript_133708.0, Transcript_142907.0, Transcript_145078.0, Transcript_152734.0, Transcript_18281.0, Transcript_18460.0, Transcript_185363.0, Transcript_185711.0, Transcript_187368.0, Transcript_188599.0, Transcript_190433.0, Transcript_19329.0, Transcript_196303.0, Transcript_19643.0, Transcript_19653.0, Transcript_198025.0, Transcript_207314.0, Transcript_21124.0, Transcript_211621.0, Transcript_211997.0, Transcript_212436.0, Transcript_212947.0, Transcript_213447.0, Transcript_214865.0, Transcript_21585.0, Transcript_219127.0, Transcript_21915.0, Transcript_219288.0, Transcript_2214.0, Transcript_22207.0, Transcript_231300.0, Transcript_233817.0, Transcript_236739.0, Transcript_237021.0, Transcript_241184.0, Transcript_247529.0, Transcript_254523.0, Transcript_259687.0, Transcript_267416.0, Transcript_268558.0, Transcript_277684.0, Transcript_278134.0, Transcript_279518.0, Transcript_284550.0, Transcript_285446.0, Transcript_287530.0, Transcript_291214.0, Transcript_37075.0, Transcript_40953.0, Transcript_45430.0, Transcript_48093.0, Transcript_5147.0, Transcript_58099.0, Transcript_67747.0, Transcript_68467.0, Transcript_77714.0, Transcript_85668.0, Transcript_85763.0, Transcript_86125.0, Transcript_8966.0, Transcript_92122.0, Transcript_99859.0
.GO:0065007	BP	p	biological regulation	44/719	22985/59161	5.988241740412053e-93	1	44	1.9437832689377524e-89	1.8947882467105473e-89	1.9431844447637112e-89	9.718916344688762e-90	Transcript_102519.0, Transcript_10670.0, Transcript_11892.0, Transcript_12207.0, Transcript_123380.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_187368.0, Transcript_190433.0, Transcript_19329.0, Transcript_196303.0, Transcript_19643.0, Transcript_19653.0, Transcript_198025.0, Transcript_207314.0, Transcript_211997.0, Transcript_212436.0, Transcript_212947.0, Transcript_219127.0, Transcript_21915.0, Transcript_219288.0, Transcript_2214.0, Transcript_22207.0, Transcript_233817.0, Transcript_236739.0, Transcript_241184.0, Transcript_247529.0, Transcript_267416.0, Transcript_268558.0, Transcript_277684.0, Transcript_278134.0, Transcript_284550.0, Transcript_285446.0, Transcript_287530.0, Transcript_291214.0, Transcript_37075.0, Transcript_45430.0, Transcript_5147.0, Transcript_67747.0, Transcript_68467.0, Transcript_77714.0, Transcript_8966.0, Transcript_92122.0
.GO:0009987	BP	p	cellular process	66/719	25691/59161	2.245465759568784e-92	1	66	7.288781855560273e-89	7.105060740799581e-89	7.284290924041135e-89	2.4295939518534242e-89	Transcript_101038.0, Transcript_102519.0, Transcript_10566.0, Transcript_10670.0, Transcript_116851.0, Transcript_11892.0, Transcript_12207.0, Transcript_123380.0, Transcript_12601.0, Transcript_133708.0, Transcript_142907.0, Transcript_145078.0, Transcript_152734.0, Transcript_18281.0, Transcript_18460.0, Transcript_185363.0, Transcript_185711.0, Transcript_187368.0, Transcript_188599.0, Transcript_190433.0, Transcript_19329.0, Transcript_196303.0, Transcript_19643.0, Transcript_19653.0, Transcript_198025.0, Transcript_207314.0, Transcript_21124.0, Transcript_211621.0, Transcript_211997.0, Transcript_212436.0, Transcript_212947.0, Transcript_213447.0, Transcript_214865.0, Transcript_219127.0, Transcript_21915.0, Transcript_219288.0, Transcript_2214.0, Transcript_22207.0, Transcript_231300.0, Transcript_233817.0, Transcript_236739.0, Transcript_241184.0, Transcript_247529.0, Transcript_254523.0, Transcript_259687.0, Transcript_267416.0, Transcript_268558.0, Transcript_277684.0, Transcript_278134.0, Transcript_279518.0, Transcript_284550.0, Transcript_285446.0, Transcript_291214.0, Transcript_37075.0, Transcript_40953.0, Transcript_45430.0, Transcript_48093.0, Transcript_5147.0, Transcript_58099.0, Transcript_68467.0, Transcript_77714.0, Transcript_85668.0, Transcript_85763.0, Transcript_8966.0, Transcript_92122.0, Transcript_99859.0
..GO:0050789	BP	p	regulation of biological process	39/719	21352/59161	4.381802425090749e-86	2	39	1.422333067184457e-82	1.3864817244165597e-82	1.4210185264569298e-82	3.5558326679611425e-83	Transcript_102519.0, Transcript_10670.0, Transcript_11892.0, Transcript_12207.0, Transcript_123380.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_187368.0, Transcript_19329.0, Transcript_196303.0, Transcript_19643.0, Transcript_19653.0, Transcript_198025.0, Transcript_207314.0, Transcript_211997.0, Transcript_212436.0, Transcript_212947.0, Transcript_219127.0, Transcript_22207.0, Transcript_233817.0, Transcript_236739.0, Transcript_241184.0, Transcript_247529.0, Transcript_267416.0, Transcript_268558.0, Transcript_277684.0, Transcript_278134.0, Transcript_284550.0, Transcript_285446.0, Transcript_287530.0, Transcript_291214.0, Transcript_37075.0, Transcript_45430.0, Transcript_5147.0, Transcript_67747.0, Transcript_77714.0, Transcript_8966.0, Transcript_92122.0
...GO:0050794	BP	p	regulation of cellular process	36/719	20436/59161	1.3117237008681458e-82	3	36	4.2578551330180013e-79	4.1505315902053083e-79	4.252608238214529e-79	8.515710266036003e-80	Transcript_102519.0, Transcript_10670.0, Transcript_11892.0, Transcript_12207.0, Transcript_123380.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_187368.0, Transcript_19329.0, Transcript_196303.0, Transcript_19643.0, Transcript_19653.0, Transcript_198025.0, Transcript_207314.0, Transcript_211997.0, Transcript_212947.0, Transcript_219127.0, Transcript_22207.0, Transcript_233817.0, Transcript_241184.0, Transcript_247529.0, Transcript_267416.0, Transcript_268558.0, Transcript_277684.0, Transcript_278134.0, Transcript_284550.0, Transcript_285446.0, Transcript_287530.0, Transcript_291214.0, Transcript_37075.0, Transcript_45430.0, Transcript_5147.0, Transcript_77714.0, Transcript_8966.0, Transcript_92122.0
..GO:0048856	BP	p	anatomical structure development	24/719	18120/59161	2.9532995910093577e-79	2	24	9.586410472416375e-76	9.344775305738647e-76	9.571643974461328e-76	1.5977350787360624e-76	Transcript_101038.0, Transcript_102519.0, Transcript_10670.0, Transcript_116851.0, Transcript_11892.0, Transcript_133708.0, Transcript_18460.0, Transcript_185363.0, Transcript_19329.0, Transcript_196303.0, Transcript_19653.0, Transcript_21585.0, Transcript_22207.0, Transcript_233817.0, Transcript_241184.0, Transcript_259687.0, Transcript_277684.0, Transcript_278134.0, Transcript_291214.0, Transcript_37075.0, Transcript_48093.0, Transcript_5147.0, Transcript_77714.0, Transcript_8966.0
.GO:0032502	BP	p	developmental process	30/719	18943/59161	1.748206551903722e-78	1	30	5.674678467479482e-75	5.531642460281858e-75	5.664189228168059e-75	8.106683524970689e-76	Transcript_101038.0, Transcript_102519.0, Transcript_10670.0, Transcript_116851.0, Transcript_11892.0, Transcript_133708.0, Transcript_152734.0, Transcript_18460.0, Transcript_185363.0, Transcript_19329.0, Transcript_196303.0, Transcript_19653.0, Transcript_211997.0, Transcript_213447.0, Transcript_21585.0, Transcript_219127.0, Transcript_22207.0, Transcript_233817.0, Transcript_241184.0, Transcript_259687.0, Transcript_277684.0, Transcript_278134.0, Transcript_291214.0, Transcript_37075.0, Transcript_48093.0, Transcript_5147.0, Transcript_77714.0, Transcript_8966.0, Transcript_92122.0, Transcript_99859.0
.GO:0032501	BP	p	multicellular organismal process	9/719	14407/59161	2.0120785042173846e-72	1	9	6.53120682468963e-69	6.36658115440026e-69	6.517122275160109e-69	8.164008530862038e-70	Transcript_11892.0, Transcript_133708.0, Transcript_18460.0, Transcript_19329.0, Transcript_196303.0, Transcript_19653.0, Transcript_241184.0, Transcript_67747.0, Transcript_8966.0
...GO:0048513	BP	p	animal organ development	17/719	15868/59161	5.687959563260748e-72	3	17	1.846311674234439e-68	1.7997735220839167e-68	1.8417613065838304e-68	2.0514574158160432e-69	Transcript_101038.0, Transcript_102519.0, Transcript_116851.0, Transcript_11892.0, Transcript_133708.0, Transcript_19329.0, Transcript_196303.0, Transcript_19653.0, Transcript_21585.0, Transcript_22207.0, Transcript_233817.0, Transcript_259687.0, Transcript_277684.0, Transcript_291214.0, Transcript_37075.0, Transcript_48093.0, Transcript_77714.0
..GO:0007165	BP	p	signal transduction	16/719	14803/59161	2.563409188780172e-66	4	16	8.320826226780438e-63	8.111091390369067e-63	8.297755544081417e-63	8.320826226780439e-64	Transcript_11892.0, Transcript_12207.0, Transcript_123380.0, Transcript_187368.0, Transcript_19329.0, Transcript_196303.0, Transcript_19643.0, Transcript_19653.0, Transcript_211997.0, Transcript_212947.0, Transcript_241184.0, Transcript_267416.0, Transcript_277684.0, Transcript_45430.0, Transcript_5147.0, Transcript_8966.0
...GO:0048731	BP	p	system development	17/719	14936/59161	6.25062127466582e-66	3	17	2.028951665756525e-62	1.9778098879923864e-62	2.0227010444818595e-62	1.8445015143241137e-63	Transcript_101038.0, Transcript_102519.0, Transcript_116851.0, Transcript_11892.0, Transcript_133708.0, Transcript_19329.0, Transcript_196303.0, Transcript_19653.0, Transcript_21585.0, Transcript_22207.0, Transcript_233817.0, Transcript_259687.0, Transcript_277684.0, Transcript_291214.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
.GO:0008152	BP	p	metabolic process	46/719	18686/59161	7.196731446079509e-62	1	46	2.3360590273974086e-58	2.2771762981341058e-58	2.328142622806721e-58	1.9467158561645071e-59	Transcript_101038.0, Transcript_10566.0, Transcript_10670.0, Transcript_116851.0, Transcript_11892.0, Transcript_12601.0, Transcript_133708.0, Transcript_142907.0, Transcript_145078.0, Transcript_18460.0, Transcript_185711.0, Transcript_187368.0, Transcript_190433.0, Transcript_196303.0, Transcript_198025.0, Transcript_207314.0, Transcript_21124.0, Transcript_211621.0, Transcript_212436.0, Transcript_212947.0, Transcript_213447.0, Transcript_214865.0, Transcript_219127.0, Transcript_21915.0, Transcript_219288.0, Transcript_2214.0, Transcript_22207.0, Transcript_231300.0, Transcript_237021.0, Transcript_254523.0, Transcript_259687.0, Transcript_267416.0, Transcript_277684.0, Transcript_278134.0, Transcript_285446.0, Transcript_291214.0, Transcript_40953.0, Transcript_45430.0, Transcript_48093.0, Transcript_58099.0, Transcript_68467.0, Transcript_85668.0, Transcript_85763.0, Transcript_86125.0, Transcript_8966.0, Transcript_92122.0
..GO:0071704	BP	p	organic substance metabolic process	44/719	18234/59161	8.491020796192098e-61	2	44	2.7561853504439553e-57	2.6867129125105345e-57	2.745996125488525e-57	2.120142577264581e-58	Transcript_101038.0, Transcript_10566.0, Transcript_10670.0, Transcript_116851.0, Transcript_11892.0, Transcript_12601.0, Transcript_133708.0, Transcript_142907.0, Transcript_145078.0, Transcript_18460.0, Transcript_185711.0, Transcript_187368.0, Transcript_190433.0, Transcript_196303.0, Transcript_198025.0, Transcript_207314.0, Transcript_21124.0, Transcript_211621.0, Transcript_212436.0, Transcript_213447.0, Transcript_214865.0, Transcript_219127.0, Transcript_21915.0, Transcript_219288.0, Transcript_2214.0, Transcript_22207.0, Transcript_231300.0, Transcript_237021.0, Transcript_254523.0, Transcript_259687.0, Transcript_267416.0, Transcript_277684.0, Transcript_278134.0, Transcript_285446.0, Transcript_291214.0, Transcript_40953.0, Transcript_48093.0, Transcript_58099.0, Transcript_68467.0, Transcript_85668.0, Transcript_85763.0, Transcript_86125.0, Transcript_8966.0, Transcript_92122.0
...GO:0019222	BP	p	regulation of metabolic process	19/719	14357/59161	4.363973559793758e-60	3	19	1.4165458175090537e-56	1.3808403482194458e-56	1.4108726518813219e-56	1.0118184410778956e-57	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_198025.0, Transcript_207314.0, Transcript_212436.0, Transcript_219127.0, Transcript_233817.0, Transcript_267416.0, Transcript_268558.0, Transcript_277684.0, Transcript_278134.0, Transcript_285446.0, Transcript_291214.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0, Transcript_92122.0
....GO:0031323	BP	p	regulation of cellular metabolic process	17/719	13929/59161	1.9309783186026262e-59	4	17	6.2679556221841245e-56	6.109965464569551e-56	6.240921925723688e-56	4.1786370814560826e-57	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_198025.0, Transcript_207314.0, Transcript_233817.0, Transcript_267416.0, Transcript_268558.0, Transcript_277684.0, Transcript_278134.0, Transcript_285446.0, Transcript_291214.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0, Transcript_92122.0
....GO:0051171	BP	p	regulation of nitrogen compound metabolic process	16/719	13564/59161	1.9667948633251423e-58	4	16	6.384216126353412e-55	6.2232955052057136e-55	6.354714203403535e-55	3.9901350789708824e-56	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_198025.0, Transcript_207314.0, Transcript_233817.0, Transcript_267416.0, Transcript_268558.0, Transcript_277684.0, Transcript_278134.0, Transcript_285446.0, Transcript_291214.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
....GO:0080090	BP	p	regulation of primary metabolic process	17/719	13724/59161	2.798726033073326e-58	4	17	9.084664703356017e-55	8.855676545992734e-55	9.039885086826843e-55	5.343920413738833e-56	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_198025.0, Transcript_207314.0, Transcript_233817.0, Transcript_267416.0, Transcript_268558.0, Transcript_277684.0, Transcript_278134.0, Transcript_285446.0, Transcript_291214.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0, Transcript_92122.0
....GO:0060255	BP	p	regulation of macromolecule metabolic process	18/719	13841/59161	6.770440578062139e-58	4	18	2.1976850116389702e-54	2.1422901393225263e-54	2.1861752626562647e-54	1.2209361175772057e-55	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_198025.0, Transcript_207314.0, Transcript_212436.0, Transcript_219127.0, Transcript_233817.0, Transcript_267416.0, Transcript_268558.0, Transcript_277684.0, Transcript_278134.0, Transcript_285446.0, Transcript_291214.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
..GO:0044238	BP	p	primary metabolic process	42/719	17469/59161	7.979407619438796e-58	2	42	2.5901157132698334e-54	2.5248292284180323e-54	2.5757527795548436e-54	1.363218796457807e-55	Transcript_101038.0, Transcript_10566.0, Transcript_10670.0, Transcript_116851.0, Transcript_11892.0, Transcript_12601.0, Transcript_133708.0, Transcript_142907.0, Transcript_145078.0, Transcript_18460.0, Transcript_185711.0, Transcript_187368.0, Transcript_190433.0, Transcript_198025.0, Transcript_207314.0, Transcript_21124.0, Transcript_211621.0, Transcript_212436.0, Transcript_213447.0, Transcript_214865.0, Transcript_219127.0, Transcript_21915.0, Transcript_219288.0, Transcript_2214.0, Transcript_22207.0, Transcript_231300.0, Transcript_237021.0, Transcript_254523.0, Transcript_259687.0, Transcript_267416.0, Transcript_277684.0, Transcript_278134.0, Transcript_285446.0, Transcript_291214.0, Transcript_48093.0, Transcript_58099.0, Transcript_68467.0, Transcript_85668.0, Transcript_85763.0, Transcript_86125.0, Transcript_8966.0, Transcript_92122.0
..GO:0048869	BP	p	cellular developmental process	19/719	14001/59161	9.513543591819799e-58	2	19	3.088096249904707e-54	3.010257662227947e-54	3.070020517080249e-54	1.5440481249523536e-55	Transcript_102519.0, Transcript_11892.0, Transcript_152734.0, Transcript_18460.0, Transcript_19329.0, Transcript_196303.0, Transcript_19653.0, Transcript_219127.0, Transcript_22207.0, Transcript_233817.0, Transcript_241184.0, Transcript_259687.0, Transcript_277684.0, Transcript_291214.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0, Transcript_92122.0, Transcript_99859.0
...GO:0023051	BP	p	regulation of signaling	5/719	11180/59161	2.415576413166209e-57	3	5	7.840961037137515e-54	7.643321687917709e-54	7.79264950887419e-54	3.578772482553666e-55	Transcript_19329.0, Transcript_19653.0, Transcript_212947.0, Transcript_5147.0, Transcript_8966.0
....GO:0010646	BP	p	regulation of cell communication	5/719	11179/59161	2.4255389592169023e-57	4	5	7.873299461618065e-54	7.674844989718928e-54	7.82236314347451e-54	3.578772482553666e-55	Transcript_19329.0, Transcript_19653.0, Transcript_212947.0, Transcript_5147.0, Transcript_8966.0
.....GO:0019219	BP	p	regulation of nucleobase-containing compound metabolic process	11/719	12254/59161	4.69050749218168e-56	5	11	1.5225387319621735e-52	1.4841616041175484e-52	1.5122196154793738e-52	6.619733617226841e-54	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_233817.0, Transcript_268558.0, Transcript_277684.0, Transcript_285446.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
.....GO:0051252	BP	p	regulation of RNA metabolic process	11/719	12137/59161	3.8256036438110995e-55	6	11	1.241790942781083e-51	1.2104903467653809e-51	1.2329920544003173e-51	5.174128928254512e-53	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_233817.0, Transcript_268558.0, Transcript_277684.0, Transcript_285446.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
..GO:0003008	BP	p	system process	5/719	10766/59161	1.1578131055106816e-54	2	5	3.758261340487672e-51	3.6635305642455934e-51	3.730473825955416e-51	1.503304536195069e-52	Transcript_133708.0, Transcript_19329.0, Transcript_196303.0, Transcript_241184.0, Transcript_67747.0
.....GO:0010468	BP	p	regulation of gene expression	14/719	12567/59161	1.7763955437170496e-54	5	14	5.766179934905543e-51	5.620837540724348e-51	5.721770046312617e-51	2.217761513425209e-52	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_207314.0, Transcript_212436.0, Transcript_219127.0, Transcript_233817.0, Transcript_268558.0, Transcript_277684.0, Transcript_285446.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
...GO:0030154	BP	p	cell differentiation	16/719	12765/59161	1.9364405939568223e-53	3	16	6.285686167983846e-50	6.127249094038917e-50	6.235338712540968e-50	2.328031914068091e-51	Transcript_102519.0, Transcript_11892.0, Transcript_152734.0, Transcript_18460.0, Transcript_19329.0, Transcript_196303.0, Transcript_19653.0, Transcript_219127.0, Transcript_233817.0, Transcript_241184.0, Transcript_259687.0, Transcript_277684.0, Transcript_291214.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
...GO:0048518	BP	p	positive regulation of biological process	14/719	12342/59161	3.9827230997749406e-53	3	14	1.2927919181869456e-49	1.2602057910302206e-49	1.2820385658175535e-49	4.4711897742734126e-51	Transcript_102519.0, Transcript_133708.0, Transcript_19329.0, Transcript_19653.0, Transcript_207314.0, Transcript_212947.0, Transcript_219127.0, Transcript_233817.0, Transcript_267416.0, Transcript_277684.0, Transcript_285446.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
....GO:0009889	BP	p	regulation of biosynthetic process	12/719	11974/59161	3.99459345206189e-53	4	12	1.2966450345392895e-49	1.2639617856898613e-49	1.2854601728735162e-49	4.4711897742734126e-51	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_207314.0, Transcript_233817.0, Transcript_268558.0, Transcript_277684.0, Transcript_285446.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
....GO:0048522	BP	p	positive regulation of cellular process	14/719	12257/59161	1.784024980667015e-52	4	14	5.790945087245131e-49	5.644978462364595e-49	5.739208362805788e-49	1.9303150290817103e-50	Transcript_102519.0, Transcript_133708.0, Transcript_19329.0, Transcript_19653.0, Transcript_207314.0, Transcript_212947.0, Transcript_219127.0, Transcript_233817.0, Transcript_267416.0, Transcript_277684.0, Transcript_285446.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
.......GO:0006357	BP	p	regulation of transcription by RNA polymerase II	9/719	11274/59161	2.2960732650558548e-52	10	9	7.453053818371304e-49	7.26519206272855e-49	7.38417162041963e-49	2.4042109091520335e-50	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_233817.0, Transcript_277684.0, Transcript_285446.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
.....GO:0010556	BP	p	regulation of macromolecule biosynthetic process	12/719	11840/59161	3.0265185377856818e-52	5	12	9.824079173652323e-49	9.576453327105162e-49	9.730257098980966e-49	2.8894350510742125e-50	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_207314.0, Transcript_233817.0, Transcript_268558.0, Transcript_277684.0, Transcript_285446.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
.....GO:0031326	BP	p	regulation of cellular biosynthetic process	12/719	11840/59161	3.0265185377856818e-52	5	12	9.824079173652323e-49	9.576453327105162e-49	9.730257098980966e-49	2.8894350510742125e-50	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_207314.0, Transcript_233817.0, Transcript_268558.0, Transcript_277684.0, Transcript_285446.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
......GO:2000112	BP	p	regulation of cellular macromolecule biosynthetic process	12/719	11840/59161	3.0265185377856818e-52	6	12	9.824079173652323e-49	9.576453327105162e-49	9.730257098980966e-49	2.8894350510742125e-50	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_207314.0, Transcript_233817.0, Transcript_268558.0, Transcript_277684.0, Transcript_285446.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
...GO:0007166	BP	p	cell surface receptor signaling pathway	8/719	11016/59161	5.2750636633766945e-52	5	8	1.712285665132075e-48	1.6691257740253275e-48	1.6943504486765942e-48	4.892244757520214e-50	Transcript_12207.0, Transcript_123380.0, Transcript_19329.0, Transcript_19653.0, Transcript_211997.0, Transcript_241184.0, Transcript_45430.0, Transcript_5147.0
......GO:2001141	BP	p	regulation of RNA biosynthetic process	11/719	11574/59161	7.967558813315096e-52	7	11	2.5862695908020804e-48	2.5210800513550512e-48	2.5583831349554776e-48	6.805972607373896e-50	Transcript_102519.0, Transcript_12601.0, Transcript_133708.0, Transcript_185711.0, Transcript_233817.0, Transcript_268558.0, Transcript_277684.0, Transcript_285446.0, Transcript_37075.0, Transcript_77714.0, Transcript_8966.0
